song_id,artist_name,track_name,popularity,year
5Y6nVaayzitvsD5F7nr3DV,Lana Del Rey,West Coast,68,2014
0zVMzJ37VQNFUNvdxxat2E,Beyoncé,Flawless Remix (feat. Nicki Minaj),67,2014
6iha1ZUpCGUJrrQLDSFYux,Crowder,Come As You Are,62,2014
1UWhx0pFZccP4jdCIZsj7U,Hozier,Arsonist's Lullabye,61,2014
2ox1STg6AbcEHoHWlFtFwr,Bush,Comedown,61,2014
33XISWpHJRbAvFSMW1y44A,Banda Los Recoditos,Me Sobrabas Tú,68,2014
3y1t2sEahs8idFz2tiYNPO,Cole Swindell,Let Me See Ya Girl,61,2014
6qewYf1Su9xeaAp9iEQpUw,Jon Pardi,Up All Night,61,2014
1MSM3Fo2fvnwVqMcz8Jhjq,Andrew McMahon in the Wilderness,Cecilia And The Satellite,61,2014
5BJSZocnCeSNeYMj3iVqM7,OneRepublic,Love Runs Out,62,2014
0YQcktqICwSWzlS4P4jzOz,Sam Hunt,Ex To See,61,2014
69J73rzjNvo8b9ZwWlL4FS,Colbie Caillat,Never Gonna Let You Down,61,2014
4Fv6wNYUixnYkj3Dgfrls8,G-Eazy,Tumblr Girls (feat. Christoph Andersson),65,2014
3LbvNFkqDTrE1liGMmZBDL,Tim McGraw,Shotgun Rider,60,2014
0BweE3lWBMXRPWWLtLV5z8,Rebelution,Count Me In,61,2014
70yhaHLp9STtzI2Kzba6Tr,Ariana Grande,Best Mistake,66,2014
2MNapHbu7QASoukvVVIxyr,Dustin Lynch,Mind Reader,61,2014
2g3vpJiqwswGJbUOSkCWqC,Cody Johnson,Dance Her Home,60,2014
5t35FJYwzRt9MG3ae2O41L,Casting Crowns,Just Be Held,61,2014
5OndtwLGA9O6XHFcGm2H7r,Taylor Swift,Out Of The Woods,60,2014
3AaiEsiqHO2ylnnOdWninE,Kero Kero Bonito,Flamingo,66,2014
1JY6B9ILvmRla2IKKRZvnH,Porter Robinson,Sad Machine,63,2014
1ugCJElyPMmDj2FYPgbD4d,Banda Sinaloense MS de Sergio Lizárraga,A Lo Mejor,69,2014
6buXDkw3Gv4fQC1OZKUhnR,Colbie Caillat,Try,61,2014
3MFV4DgrAOXz6KURPQxRj9,Keith Urban,Somewhere In My Car,60,2014
4o74y4XY1ypNZkZtZkK8Wi,Imagine Dragons,I’m So Sorry,62,2014
6UZ9khOOfpeJ0Fss5pNs1K,Sound Library XL,Water Pour,64,2014
4NE3oWyUQI2b2NjyMyC8Bi,Sturgill Simpson,Turtles All the Way Down,60,2014
0nNTCEOzFlBTlDCx5IfLWP,Ariel Camacho y Los Plebes Del Rancho,Te Metiste,65,2014
5vIu19A3EEdHgFM4Cba6F4,E-40,Choices (Yup),60,2014
2iDjCLUOGhJtz5cPHljGVd,Wiz Khalifa,Ass Drop,63,2014
0YHbKVzzxk7bUpfdr9VQY3,Modern Baseball,Your Graduation,61,2014
1JFx9R87En9oJOi4DRH1e9,Logic,Nikki,62,2014
