,song_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
3842,4Sq4hSjHqGnTspBbtrA0BE,Standard of Praise,I Am Not Ashamed - Livingston Mix,55,0.57,0.618,59577,0.322,0.891,0,0.0909,-16.769,1,0.05,131.323,5,0.722
3843,3nr9FDAi3Vr86Tm5Jq5Ffs,PRETTYMUCH,Rock Witchu,61,0.228,0.764,134800,0.648,0.0,7,0.188,-5.218,1,0.337,95.68,4,0.96
3844,0RtTsgPk2NYcS7CA5Fj6Xc,J.I the Prince of N.Y,On Me,58,0.0455,0.772,146338,0.588,0.0,8,0.145,-7.872,0,0.298,104.97,4,0.357
3845,2h8szyWmfavIbiWm0KWpB0,Florida Georgia Line,Can’t Hide Red,58,0.0256,0.514,181600,0.864,0.0,4,0.103,-3.246,0,0.0502,94.927,4,0.471
3846,3wuR0YSNdT9rgWfFi1lctv,HRVY,Million Ways,69,0.0312,0.645,169887,0.803,0.0,6,0.13,-4.819,1,0.034,106.03,4,0.471
3847,60zY9NGXKa9cT0LKryL28K,Cast of High School Musical: The Musical: The Series,"The Medley, The Mashup - From ""High School Musical: The Musical: The Series""",58,0.0236,0.469,173765,0.563,0.0,0,0.35,-6.275,1,0.0679,114.683,4,0.225
3848,1Fwppfa2qKDAETKveNFsHR,Lucky Daye,Late Night,60,0.443,0.823,237518,0.548,0.000937,6,0.179,-6.899,1,0.0811,99.003,4,0.797
3849,0y1lLLaSzHIVQZKHEfwOrm,Mustard,Surface,59,0.129,0.425,194195,0.475,0.0,5,0.414,-7.57,0,0.075,89.554,4,0.482
3850,6cZ7aS2UC3hfUyqJhwHb4G,Summer Walker,Grave,58,0.0504,0.653,185172,0.468,7.9e-05,1,0.372,-12.101,1,0.0572,96.931,4,0.199
3851,7FzhBc53MGYpJLI9ckUt2r,bbno$,bunk,60,0.0407,0.905,151579,0.538,0.00293,1,0.0495,-7.537,1,0.281,113.96,4,0.903
3852,5NM4frO8ccRVxXKW0kZaAk,Tejal Yann,Quasar,63,0.873,0.241,258951,0.168,0.872,2,0.0969,-22.264,1,0.0434,69.114,4,0.0396
3853,4fOf2LZKwLtgvGoYSoSfVY,General Left,Different Things Different Hoes,55,0.00546,0.714,131640,0.762,0.0,11,0.0694,-3.196,0,0.145,158.064,4,0.594
3854,2cyXIrnsHJUN0HoRaf4HyR,Esteban Gabriel,Diablitos,57,0.208,0.633,135441,0.73,0.0,6,0.0972,-6.118,0,0.0413,98.015,4,0.875
3855,6AY4yiKt405DygjNOXWDAK,Marca MP,Rios Por Apellido - En vivo,59,0.2,0.706,184660,0.587,0.0,10,0.162,-7.592,1,0.0373,157.22,3,0.968
3856,02kc9ytzK6Pm9l85quPE9e,Zeds Dead,Bumpy Teeth,58,0.0468,0.751,252853,0.851,0.171,11,0.307,-3.882,0,0.293,139.992,4,0.413
3857,2QXB9GugNcZqXrDXYowISU,Rico Nasty,Time Flies,57,0.164,0.596,185806,0.933,0.0,6,0.354,-2.747,1,0.0771,155.008,4,0.91
3858,6sLohu3lQbmMhYVnb6OTvw,Seven Lions,Another Me (with Dylan Matthew),57,0.0168,0.453,208052,0.894,0.0,0,0.15,-3.493,0,0.0544,75.063,4,0.297
3859,12s87E3EVHMYZQyr9mXsUi,Ariana Grande,bad idea - live,63,0.0392,0.674,212164,0.816,1.56e-05,3,0.342,-4.387,0,0.0416,137.976,4,0.501
3860,1WcnFCRTDDEmyXwAZC4rGI,Vince Staples,Sheet Music - Episode 02,58,0.0274,0.858,137856,0.646,0.0,8,0.0752,-7.127,0,0.267,144.964,4,0.738
3861,7F1CiKqrY44kh5cDqwHOnx,SLANDER,Love Is Gone - Acoustic,58,0.882,0.541,176972,0.153,1.66e-06,6,0.16,-10.654,1,0.0303,139.644,4,0.359
3862,694WOuBjnCd3WP3QU6Riz4,Upchurch,One of Them Buddies,56,0.025,0.706,177621,0.624,0.0,7,0.122,-6.19,0,0.0307,139.933,4,0.0987
3863,6Zk5sNLpRnZRbDjOBgkyiD,Bazzi,Soul Searching,60,0.229,0.748,148537,0.482,0.0,1,0.146,-8.253,0,0.143,81.995,4,0.401
3865,0bBffewTK0oyCriEnYSbHY,cocabona,Drops,61,0.73,0.688,122892,0.336,0.882,6,0.134,-12.531,1,0.177,83.065,4,0.311
3866,2JqgHtgVY63W9r5dkbxEXD,Rook1e,The Places We Used to Walk,61,0.947,0.66,135808,0.48,0.657,1,0.107,-8.316,0,0.0445,130.375,4,0.0409
3867,2DFn7QiaiaNNWXuWLABatP,Lunay,Fin De Semana,67,0.334,0.828,151562,0.944,0.00813,5,0.0869,-1.648,1,0.0703,95.995,4,0.891
3868,5gQINDMRCts4pxN6OhDabF,Josh Baldwin,Let the Redeemed,57,0.11,0.461,218173,0.848,1.37e-05,9,0.22,-4.947,1,0.035,159.974,4,0.726
3869,7aJeq9pEDHSxOA1xcRlT9u,UPPERROOM,To the One (Live),59,0.184,0.207,448808,0.551,0.0,6,0.107,-7.227,1,0.0392,158.855,3,0.131
3870,7GWAIzOmt5iznpu8RbSiSI,Noname,Song 32,60,0.0374,0.869,162496,0.479,0.0168,1,0.0641,-9.695,1,0.128,91.757,4,0.388
3871,0pVE0otGuUr9ya4T3p8A19,ROZES,Halfway There,63,0.0435,0.591,207920,0.743,0.000731,0,0.362,-4.245,0,0.0456,160.019,4,0.251
3872,4OBrZqJzkwdDaXoYVfmIw7,Cory Marks,Outlaws & Outsiders,61,0.0575,0.5,197235,0.866,0.0,9,0.129,-4.338,1,0.0443,176.189,4,0.629
3873,69RZJGfxX65CyLcVQ7xQVT,Filmore,London,57,0.38,0.642,163856,0.467,0.0,11,0.0987,-8.37,1,0.033,119.864,4,0.324
3874,4E3U39bAmc61R0hZu2xciI,Ryan Leahan,My Little,58,0.17,0.327,122979,0.713,0.0,11,0.508,-6.484,0,0.0397,139.479,4,0.45
3875,5qN1G8fSHq4Sv5FRoOkNGu,Paulo Londra,Por Eso Vine,76,0.233,0.76,178534,0.646,0.0,8,0.0905,-5.048,0,0.433,188.009,4,0.625
3876,7BynlyGJKOxSq7t99jatxz,El de La Guitarra,Cuando Se Le Ofrezca,60,0.184,0.829,136992,0.465,0.0,7,0.157,-8.543,1,0.0354,117.501,3,0.644
3877,4whKi0lMYWNiV2IZBkTbYB,Casper Magico,La Mas Linda,70,0.219,0.835,211888,0.701,1.86e-06,11,0.116,-4.916,0,0.0984,90.997,4,0.457
3879,0r7CVbZTWZgbTCYdfa2P31,Maroon 5,Memories - Dillon Francis Remix,66,0.0724,0.726,162600,0.815,0.00421,11,0.357,-4.969,1,0.0373,99.972,4,0.693
3880,2k6oLQC0nAw99WL1euDWdG,Isabela Merced,PAPI,62,0.0203,0.872,150267,0.695,0.0,9,0.358,-3.838,0,0.223,93.96,4,0.742
3881,3jgrNd3uPU1c2PFBKYsV9d,Clairo,Alewife,61,0.932,0.433,213000,0.329,0.0474,3,0.1,-13.288,1,0.0343,102.971,4,0.264
3882,7rvlOw2fPjxbcZSNKifEHq,Minik Knudsen,Vuggevise,63,0.991,0.257,190500,0.0123,0.92,9,0.0949,-34.145,1,0.0402,113.303,4,0.0687
3883,499qjESUqiZjlNI7XQhyLp,DAY6,Sweet Chaos,66,0.00502,0.335,227240,0.937,0.0,11,0.51,-1.895,0,0.0737,199.692,4,0.529
3884,6g2Krue9HqKlqmbDUFcBRb,Perdidos De Sinaloa,Nomás Este Rey,58,0.492,0.722,259628,0.476,0.0,10,0.0626,-5.098,1,0.0406,141.061,3,0.923
3885,3N2qcBXoXitxHO77Vr0mE3,Quin Nfn,Crash Dummy,56,0.0894,0.774,129565,0.621,0.0,10,0.0989,-6.532,0,0.232,137.999,4,0.413
3886,49WYvbLAlLn9e663fBmCUl,Tejal Yann,Divine,64,0.959,0.176,289804,0.134,0.977,10,0.0995,-23.973,1,0.0405,86.705,4,0.0546
3887,7gu1eIwSGQ5vqx5RWeUiwG,Danko Debeljak,Žuri polako,64,0.994,0.177,118500,0.0629,0.921,8,0.0985,-29.517,0,0.0386,209.843,4,0.684
3888,6ZvLKwgPKlyZtDPkTWjPI7,Oliver Heldens,This Groove,70,0.00779,0.823,188175,0.909,0.0407,1,0.126,-4.508,1,0.0635,124.025,4,0.787
3889,7d54CbPtYOmN4Eiu03fOlb,Hunter Phelps,Throwin' Parties,56,0.0176,0.519,205501,0.712,0.0,6,0.0722,-8.347,1,0.0303,142.973,4,0.374
3890,3PBKWXHVIcHtN64Oshbl7a,LiSA,Unlasting,66,0.506,0.428,295219,0.447,0.0,7,0.0943,-5.889,0,0.0389,119.225,4,0.332
3891,0i1qCBWE1JbfbCBPAofuHT,Ghetto Sage,Häagen Dazs,58,0.281,0.56,187781,0.537,0.0,0,0.144,-7.099,1,0.383,79.094,4,0.639
3892,0rwnpmJr7XP4CfQxE5vYCy,Mvdb,Breeze,61,0.899,0.78,95372,0.195,0.924,6,0.111,-11.747,1,0.164,84.066,4,0.646
3893,0uYmQ3X53P03KWj83u5I59,Hippie Sabotage,Trust Nobody,61,0.641,0.356,225022,0.576,0.000921,2,0.311,-9.825,1,0.145,127.99,4,0.444
3894,4OFZupXwpalIFG1BbbuQt7,Fuerza Regida,30 Kilos,59,0.568,0.811,187500,0.712,0.0,6,0.105,-3.613,0,0.0315,119.042,4,0.928
3895,528bxUV84T4T8HHBFSpcaV,Vampire Weekend,Bambina,60,0.266,0.511,102680,0.538,0.000187,2,0.203,-6.185,1,0.124,148.648,4,0.425
3896,0o7Zga5TFy35CcivyPDO5m,Young Thug,Jumped Out the Window,58,0.00081,0.928,204027,0.515,0.0,1,0.235,-8.306,1,0.0859,138.049,4,0.387
3897,3l3qvJzAam3vGyfcFQxRqF,Trevor Daniel,Forgot,63,0.305,0.697,179500,0.59,3.3e-06,11,0.105,-7.289,1,0.0326,119.999,4,0.377
3898,5eWYhusHCbD6GQS9Ctac6I,YNW Melly,Gang,57,0.0247,0.768,210000,0.618,0.0,6,0.131,-7.471,0,0.34,160.032,4,0.54
3899,03a6EVajMtUxv5mozc4KoA,JayDaYoungan,Repo,56,0.0452,0.673,192000,0.476,0.0,11,0.0735,-13.806,0,0.546,75.541,4,0.598
3900,5g7pNBb6ySnFUJknKiCkEE,Juicy J,Three Point Stance (feat. City Girls & Megan Thee Stallion),57,0.00116,0.862,202227,0.75,0.0,1,0.437,-5.03,1,0.368,172.041,4,0.626
3901,6UDIqLmo5vA1U6ZSKecaWS,Naturaleza FX,Dripping & Thunder,59,0.00907,0.0968,168187,0.833,0.85,1,0.533,-20.897,1,0.0678,165.449,5,0.0357
3902,5uGY5VV9lZonCaRKm1wwmO,Massimo Natali [IT],Metronome,62,0.995,0.396,178867,0.00408,0.962,6,0.109,-34.489,0,0.0542,65.174,3,0.108
3903,6rAUKJKIA0bG0Yph6ojsru,Xavier Weeks,Rambo,59,0.198,0.873,112616,0.428,0.0,6,0.0853,-11.733,0,0.137,99.966,4,0.617
3904,3aG0gbuvZ1VeVm68d4J6Yq,CLC,Devil,67,0.034,0.79,177000,0.888,4.48e-06,10,0.0783,-3.589,0,0.0479,148.028,4,0.946
3905,0q6boCcLaWYPIy2vOsksFg,(G)I-DLE,Senorita,67,0.0159,0.782,197616,0.808,4.33e-05,0,0.331,-3.139,1,0.0362,120.021,4,0.42
3906,6mpvGOFJ07NDk86MKUxT67,Trevor Daniel,Never,64,0.0139,0.695,176571,0.798,0.0,7,0.118,-5.509,1,0.0463,82.485,4,0.257
3908,21c3IxNNDGu9F7buYHtU6n,Espen Holmén,Someday,61,0.993,0.697,276543,0.161,0.925,2,0.112,-15.553,1,0.085,75.781,3,0.288
3909,0mknlibAARXVk3d8pafTUg,P!nk,90 Days (feat. Wrabel),62,0.746,0.573,230853,0.385,0.0,7,0.107,-5.379,0,0.0686,131.804,4,0.345
3910,1zZIVe9x0JhdhpuQjLTjIM,Judah & the Lion,pictures feat. Kacey Musgraves,57,0.309,0.567,253869,0.542,0.000342,2,0.0734,-6.64,1,0.0309,125.16,4,0.229
3911,2oVWxQ0ZVVhNELBGi30Zhe,Comethazine,NO EVIDENCE,58,0.0637,0.665,116954,0.741,0.0,8,0.0846,-6.56,1,0.244,98.718,4,0.505
3912,311TRQfl3MkFsFOW7iFMzL,ZaeHD & CEO,HUMPTY DUMPTY,58,0.0874,0.747,144718,0.516,0.0,6,0.0297,-10.301,1,0.465,145.897,4,0.831
3913,3wljaQ1KBCAMnPxCPDEUsC,HyunA,FLOWER SHOWER,66,0.0889,0.901,188373,0.548,4.88e-05,0,0.0697,-5.573,1,0.0976,99.996,4,0.569
3914,45woxSlXQc28S6XP1D3dsZ,Kevin Gates,World Luv,56,0.0101,0.813,208599,0.557,0.000582,5,0.311,-7.482,0,0.326,145.053,4,0.569
3915,48yUhAZGJb5WGSclZK1RAF,JP Saxe,Same Room,60,0.623,0.455,233466,0.386,0.0,7,0.102,-10.883,1,0.0675,134.093,4,0.418
3916,4mKa1LcRNQILp6xSr9s1S0,Miky Woodz,Pinky Ring - Remix,67,0.42,0.911,283573,0.562,3.74e-06,2,0.343,-6.222,1,0.168,138.98,4,0.649
3917,21HRznH0cWD4HkwoT0BApr,Upchurch,Ones Like Me,56,0.334,0.716,156528,0.729,0.0,5,0.271,-6.175,0,0.174,139.985,4,0.398
3918,7dzFz1IeET9tLaZYF9b3NO,Granger Smith,Holler,57,0.000908,0.605,182489,0.703,0.0105,5,0.0979,-6.185,0,0.0429,120.071,4,0.414
3919,7ang2G6KAVl0lTRWzm4RWv,Kesh Kesh,Vibin',61,0.00478,0.686,154567,0.805,1.09e-06,11,0.0887,-6.816,0,0.154,130.981,4,0.289
3920,1Eo8Ty067B01B7GETiZdgy,Guaynaa,Full Moon,70,0.0798,0.852,185680,0.833,2.09e-06,2,0.111,-3.959,1,0.0696,84.007,4,0.616
3921,3kCgNRoZIiZzPFUU62UExA,SAINt JHN,Who Do You Blame,60,0.318,0.862,171912,0.482,0.0,4,0.127,-6.332,0,0.0384,112.006,4,0.508
3922,0hNIRGJMDgzUb2d9q7bVWO,H.1,Circle,61,0.697,0.572,112941,0.253,0.42,7,0.127,-14.504,0,0.029,85.06,4,0.108
3924,3V9cM3nCH2G66afoDi0snu,X Ambassadors,BOOM,62,0.00805,0.732,164587,0.594,0.0301,11,0.0802,-5.911,0,0.0693,107.996,4,0.676
3925,56feSEETtLwNjY5Xz8XbKI,Ariana Grande,"break up with your girlfriend, i'm bored - live",63,0.0162,0.593,223872,0.737,1.55e-05,5,0.975,-5.102,0,0.0475,84.87,4,0.238
3926,5MY2a4JVTZsaNXY810e5dc,mell-ø,Nova,61,0.803,0.779,104416,0.272,0.802,6,0.11,-13.763,0,0.105,77.058,4,0.505
3927,4nsn9ftA0W71lBXZLgGXho,Lil Peep,AQUAFINA,62,0.0274,0.406,182560,0.494,0.0,1,0.555,-9.117,0,0.0601,139.91,4,0.2
3928,2L3nFptzwy0jlVKSzXHjnL,Summer Walker,Wasted,58,0.449,0.714,154983,0.348,0.0,7,0.323,-11.319,1,0.147,117.312,4,0.205
3929,7qLnSuxwLNlcapat8OCWZp,MC Kevin o Chris,Ela É do Tipo (feat. Drake) - Remix,75,0.89,0.576,212433,0.524,0.0,6,0.108,-5.428,1,0.24,99.387,3,0.715
3930,57xnpRQ4tp3elMZB0eqOFr,The Front Bottoms,Camouflage,58,0.00405,0.602,265010,0.809,0.000342,7,0.263,-4.045,1,0.0539,135.96,4,0.513
3931,4elUB6bs5rrPbqlajs1oYp,Ari Lennox,I Been,58,0.605,0.67,221441,0.262,0.000216,1,0.162,-7.574,1,0.117,125.815,4,0.516
3932,6YmX8SDySkBPnvWiGF7AqU,KAYTRANADA,Oh No,62,0.213,0.695,167573,0.597,0.0214,11,0.503,-12.121,0,0.349,105.966,4,0.572
3933,6IirkWmtTPvDHg5J9IpxYS,Lxst,Exhausted,61,0.38,0.645,145096,0.71,0.00127,7,0.0916,-5.094,1,0.07,165.959,4,0.126
3934,54qmGkfYnt4bmpAW7354eS,Lil Peep,Keep My Coo,62,0.00618,0.816,266187,0.723,0.0,2,0.263,-7.02,1,0.0411,119.973,4,0.0471
3935,5c8lzZGPbmVu6sLQOA5WoU,Sabrina Claudio,Problem With You,61,0.47,0.607,215748,0.533,0.0136,6,0.12,-6.188,0,0.136,160.138,4,0.321
3936,658ysPC6WdtiRSQjiv2AJZ,RANCUL,Piano Eléctrico,60,0.851,0.532,105627,0.204,0.96,2,0.108,-19.805,1,0.0477,120.09,3,0.0399
3937,39GnQAiQ81e6jHngiQ2LtN,Jhay Cortez,Imaginaste,69,0.113,0.77,198613,0.661,0.0,6,0.299,-5.807,1,0.24,179.953,4,0.578
3938,5E4MuyRYuqkv7qOsw9XCP3,Noah Cyrus,fuckyounoah (feat. London On Da Track),61,0.0764,0.744,129053,0.509,0.0,8,0.16,-9.261,0,0.0584,138.916,4,0.769
3939,0cdWNnS1h92fLcrKQzKaM6,Lizzo,Stayin' Alive (from Happy Death Day 2U),59,0.0195,0.634,197429,0.964,0.0,1,0.188,-1.108,1,0.0469,111.139,4,0.917
3941,0QtWg6I0Y6WM4uoX523SH3,Greer,Song for Me,58,0.0274,0.316,208655,0.909,0.0361,10,0.108,-5.383,1,0.0613,102.816,3,0.399
3942,6iW38RGqdDGOofmz2HeXLW,MEDUZA,Piece Of Your Heart - Alok Remix,77,0.0312,0.797,166452,0.86,0.0137,10,0.334,-4.38,0,0.0413,124.033,4,0.192
3943,29Y1hEc0NSxvFylHFV8W9e,AJ Tracey,Kiss and Tell,70,0.0652,0.859,192320,0.734,0.0,1,0.314,-6.309,1,0.102,142.037,4,0.571
3944,7I6p0xNYahHpUUXj785URX,Slipknot,Birth Of The Cruel,64,0.000147,0.432,275839,0.953,0.138,11,0.129,-4.469,0,0.0821,148.189,4,0.481
3945,7vW6JovXotgbToBedYaznx,Chelsea Cutler,Mistletoe - Recorded at Electric Lady Studios NYC.,60,0.739,0.576,184027,0.33,0.0,2,0.0785,-11.108,1,0.0401,79.972,4,0.299
3946,3S5mohVxC0Xuj0tgZ7vU7g,Briston Maroney,Caroline,58,0.726,0.506,205049,0.456,3.74e-05,7,0.11,-10.635,1,0.0479,149.6,4,0.406
3947,5KPKjcE2trO2hBWRzkb2Mo,Little Mix,Bounce Back,69,0.0263,0.781,160552,0.854,0.000216,10,0.344,-4.115,0,0.074,103.021,4,0.41
3948,5aaUXcrsXI477I93yBE8lu,Randy Newman,You've Got a Friend in Me,62,0.82,0.698,124387,0.301,2.16e-06,3,0.2,-13.063,1,0.03,115.643,4,0.474
3949,6DTeLNeutILDk51f5IZN7d,ASTRO,Blue Flame,66,0.165,0.6,194720,0.9,0.0,10,0.101,-3.048,0,0.136,173.058,4,0.799
3950,3SOp10shYtVHuZWxVGenUb,Mike Posner,Move On,64,0.207,0.736,178400,0.689,0.501,2,0.402,-5.736,1,0.0336,102.009,4,0.389
3951,5DNpEwASbbGXz9wbr0ex6v,Chieloka,Hiraeth,63,0.989,0.0926,181000,0.00624,0.867,7,0.106,-33.736,0,0.0394,73.61,4,0.0646
3952,6y5TvwKh9BZAPBXnxGxezb,Kupla,Owls of the Night,61,0.346,0.496,141538,0.352,0.187,9,0.545,-7.771,0,0.0416,78.099,4,0.255
3953,7ibxBJTi65IESyScbTGriO,Florida Georgia Line,Colorado,58,0.153,0.514,177653,0.843,0.0,1,0.357,-2.696,1,0.0529,74.919,4,0.779
3954,5rAUZy2eDdegBxUVYxePK2,Tommee Profitt,In The End - Mellen Gi Remix,72,0.477,0.618,218189,0.611,0.0333,7,0.162,-6.654,0,0.11,88.07,4,0.224
3955,34n8xD9eHSdpwIGffhSLvW,for KING & COUNTRY,God Only Knows (with Dolly Parton),59,0.276,0.656,213653,0.561,0.0,11,0.143,-5.626,0,0.0495,143.962,4,0.469
3956,5UVa8Qqb9L1dVxl3jKQ5J1,Guaynaa,Chicharrón,75,0.445,0.734,195867,0.789,9.06e-05,10,0.498,-4.305,0,0.454,76.182,4,0.811
3957,55rNDUy2Q2FDwbAT9BQwAq,J.I the Prince of N.Y,Used To,57,0.409,0.509,192052,0.468,0.0,4,0.0919,-12.478,0,0.428,103.884,4,0.196
3958,5asCC2CzEEREYcu88A0OjZ,Kevin Gates,Betta For You,56,0.0119,0.877,177322,0.616,0.0,9,0.168,-5.071,1,0.259,151.073,4,0.392
3959,68VR6uEFIwkBEZSBzyeJZ1,Hobo Johnson,Happiness,58,0.0523,0.638,196098,0.46,0.000153,7,0.123,-9.778,1,0.536,130.298,4,0.422
3960,24HxLpw8Zz3U0tFEUuHNqo,Los Elegantes de Jerez,Tú,66,0.614,0.763,194299,0.696,0.0977,5,0.162,-6.052,0,0.027,115.02,3,0.883
3961,5Glf3tBr73L1fbO9u4pL7r,Meghan Trainor,"Badass Woman - From The Motion Picture ""The Hustle""",64,0.0181,0.726,210036,0.869,0.00022,6,0.332,-3.978,1,0.0638,112.966,4,0.529
3962,44UTzjhEM825Sw0qC89oGK,Brantley Gilbert,What Happens In A Small Town,57,0.000934,0.498,203560,0.788,0.0,11,0.13,-5.361,1,0.0402,138.171,4,0.457
3963,4REoG68IFlZyqVAaUwmUl0,Skillet,Save Me,63,0.000377,0.556,223241,0.888,0.0,1,0.214,-3.985,0,0.0377,96.033,4,0.446
3964,4VZBnGVLY4HNJqcWfVMsd4,Tom Merrall,Hopedale,62,0.995,0.689,157357,0.0663,0.942,0,0.0758,-23.541,1,0.0336,99.967,3,0.5
3965,4UnkELKTWTBKeuQHiiVdsl,Ra Ra Riot,Bad To Worse,58,0.319,0.766,258733,0.552,1.33e-06,0,0.0573,-4.069,1,0.0299,140.043,4,0.801
3966,5NVepWpDaeBanGNJonzdVh,LAY,Honey,60,0.0932,0.919,183693,0.515,2.89e-05,8,0.0786,-7.678,0,0.106,89.988,4,0.538
3967,6IppbD1HujunE0CPO1VmuS,Fatb,Cotton Cloud,61,0.787,0.683,123007,0.424,0.817,8,0.111,-9.164,0,0.0867,77.944,4,0.373
3968,2QaodYIN7GD9X50xZRIEDc,Csizmazia Etel,Szerelem,62,0.995,0.383,120500,0.0392,0.951,1,0.109,-24.76,1,0.0684,68.635,5,0.268
3969,3eCulo5yg6EwkTfYcy1Xmh,Bas,Jollof Rice (with EARTHGANG),58,0.172,0.97,128140,0.507,0.0,5,0.0939,-5.469,0,0.148,120.022,4,0.879
3970,19tuFV8B1ckjHzdRrH6Bqs,6LACK,Seasons (with Khalid),62,0.692,0.6,250001,0.319,0.00958,0,0.137,-10.272,1,0.294,141.96,4,0.507
3971,2sO6uu1ZDHaDLhqjRSQtFt,iBeFoolynn,Piece of yo Love,57,0.0405,0.687,188600,0.537,0.000335,6,0.107,-8.428,1,0.439,82.703,4,0.35
3972,04gQHzS8FLPoNdnRKw4jDJ,AJR,"Wow, I'm Not Crazy",55,0.0438,0.284,196763,0.609,0.0,3,0.177,-6.033,1,0.123,85.386,4,0.521
3973,2TY2GcWmTmcE6L40jYC9Xv,Death Cab for Cutie,I Dreamt We Spoke Again (Louis The Child Remix),57,0.0825,0.653,190399,0.496,0.0041,0,0.0725,-7.746,1,0.323,118.796,4,0.11
3974,1SYNgyiVRZEBhV0P4YFBk8,JOYRYDE,IM GONE,62,0.00961,0.664,285860,0.953,0.00665,9,0.263,-3.794,1,0.249,125.679,4,0.21
3975,3hYdai5p5sQ3vAmHQ6uaK6,Elderbrook,Something About You (with Rudimental),68,0.559,0.767,203200,0.605,0.000363,6,0.193,-5.737,0,0.188,107.042,4,0.657
3976,5DbIxurVkaHTfrS1BsMj8i,Kevin Gates,Right Game Wrong N****,56,0.116,0.568,173419,0.643,3.57e-05,5,0.14,-6.035,0,0.279,103.353,5,0.708
3977,6r2tV58enH9E8hj2oqoJNK,Lewis Capaldi,Fade,65,0.328,0.41,246054,0.487,0.0,7,0.0953,-7.663,1,0.0449,138.46,4,0.126
3978,1CHhAINmT48RpXE5owAo3Q,Chance the Rapper,Big Fish,57,0.319,0.822,186784,0.598,0.0,4,0.109,-6.804,0,0.37,176.046,4,0.595
3979,4PBz2XQqKs9KICMO69iaiH,Rhys Lewis,Things You Can't Change,66,0.578,0.757,199537,0.381,0.0,1,0.104,-7.573,1,0.0381,84.989,4,0.527
3980,2WojSvH3qsX3ARiVwFSIVJ,Kiana Ledé,Can I,60,0.36,0.806,160587,0.41,0.00293,6,0.132,-9.824,1,0.0363,135.978,4,0.713
3981,10IftqX1oBDG0W0Q9cpDxd,Microdynamic Recordings,Sunday Night Thunder,58,0.0106,0.0921,168583,0.867,0.93,5,0.559,-18.837,1,0.056,88.747,4,0.0253
3982,6Ks1e4WEUeOGgnTGZ4IMXo,BLACKPINK,Kick It,63,0.0153,0.764,191226,0.787,0.0,1,0.0736,-3.647,0,0.0445,124.949,4,0.381
3983,19CWeHbg3Z9XJH4Uzdk6tf,NAV,Vicodin,58,0.334,0.759,131214,0.537,0.0,0,0.166,-5.865,1,0.347,160.951,4,0.299
3984,1edP751qQSUaA1vo7Hva3w,Ariana Grande,breathin - live,63,0.0454,0.322,208294,0.874,2.27e-06,8,0.945,-2.893,1,0.2,98.089,4,0.171
3985,2HQg7uhg7cLtMmzpwN2Itf,Zwera,Causality,62,0.991,0.438,123864,0.024,0.925,2,0.102,-23.166,1,0.0482,61.753,4,0.229
3986,31F0KxmTD4rz3o0tJht5RL,Toro y Moi,Ordinary Pleasure,57,0.118,0.878,183746,0.779,0.0192,7,0.104,-7.283,1,0.135,115.009,4,0.778
3987,5dS2dvXVPe7AR6UwBpnomW,David Guetta,Make It To Heaven (with Raye),71,0.0936,0.587,172381,0.92,0.073,0,0.185,-4.697,0,0.0914,126.035,4,0.35
3988,1aML2CdNXjkJJvIhzqN6Ka,Theory of a Deadman,History of Violence,60,0.0536,0.587,234567,0.821,0.0,9,0.0932,-5.041,0,0.0413,81.985,4,0.616
3989,5zMy6fM0mZebBMBZQuAVEA,Brooks & Dunn,Red Dirt Road - with Cody Johnson,56,0.629,0.595,236973,0.44,4.71e-06,4,0.0914,-7.795,1,0.0309,128.334,4,0.336
3990,614GWtz7F9A61E9OPZqNkU,Ben Platt,Temporary Love,60,0.506,0.634,218827,0.505,1.8e-06,0,0.116,-7.753,0,0.0341,89.045,4,0.136
3991,5THenX6H5EwwO0IGpg2oth,Kevin Gates,Pretend,56,0.23,0.782,196032,0.609,0.0,4,0.473,-5.028,0,0.184,138.978,4,0.326
3992,4vhW66VGfINDEOssckYMIW,Joel Adams,A Big World,64,0.312,0.394,186681,0.505,0.0,7,0.268,-7.638,1,0.0473,109.446,4,0.255
3993,5UIR8dRPP1GtdxYHYPwKN5,MISSIO,I See You,61,0.000483,0.466,228613,0.781,0.000141,1,0.0713,-6.76,1,0.0567,169.97,4,0.383
3994,5yU3w1RzMZpSWytWAU9iyN,Quinn XCII,Autopilot,57,0.194,0.811,181520,0.621,0.0,9,0.128,-6.957,1,0.0916,94.992,4,0.899
3995,7wmCQ3tYnjfk03VuVrsgzr,Jordan Davis,Trouble Town,56,0.00941,0.676,184174,0.704,0.000127,1,0.114,-4.824,1,0.035,100.995,4,0.583
3997,6VCiop8l5OWssezYim0cp7,$uicideBoy$,Sour Grapes ($UICIDEBOY$ X TRAVIS BARKER),59,0.00019,0.712,152119,0.843,0.00675,8,0.828,-6.569,1,0.0771,122.024,4,0.381
3998,7CuZGu4eVCPrVYZM4WQi0z,1takejay,Drip Walking,58,0.0122,0.933,153987,0.604,0.0,1,0.162,-10.609,1,0.468,105.943,4,0.449
4000,4MuNaeIxOBvfJqmIUoX5aU,WYS,Comforting You,61,0.429,0.595,194882,0.349,0.934,0,0.0963,-14.316,1,0.0327,84.998,4,0.134
