,song_id,artist_name,track_name,popularity,year
3979,4pCEIQ6wBVuaJdER5bALtO,Lil Uzi Vert,That's a Rack,73,2019
3980,4EivmOT13NMpNSfTKn9p4s,Doja Cat,Like That (feat. Gucci Mane),74,2019
3981,7cWh3ScxjhvasLI0CBRoZk,PnB Rock,I Like Girls (feat. Lil Skies),73,2019
3982,3eng6TJxpqjvDkxRpnfnhB,Why Don't We,Big Plans,79,2019
3983,5zXmmhtXrhDbYnScaYpqZg,Jessie Reyez,Imported (with 6LACK),73,2019
3984,6pooRNiLyYpxZeIA5kJ5EX,ILLENIUM,Good Things Fall Apart (with Jon Bellion),73,2019
3985,4R8BJggjosTswLxtkw8V7P,Jhay Cortez,No Me Conoce - Remix,86,2019
3986,3LK6wDkhbTyg8GhJidU9oC,Thomas Rhett,Remember You Young,72,2019
3987,0eHFPf7gom9ztF7Jc6FP6C,Smokepurpp,What I Please (feat. Denzel Curry),74,2019
3988,5HBDBBr5OV90lubqW8ctJF,John K,if we never met,75,2019
3989,5stPVcRqb4qixbafP9e8lt,Dalex,Hola - Remix,91,2019
3990,6GfTYfb5eBLN1p1ByOsPmi,Olivia Rodrigo,"Wondering - From ""High School Musical: The Musical: The Series""",73,2019
3991,340UVheS8z3ncW9TTUhAbc,Halsey,Nightmare,76,2019
3992,5FDCDBFDKpf7TLzDx6r2Lp,Gucci Mane,Big Boy Diamonds (feat. Kodak Black & London on Da Track),72,2019
3993,6eSU1exzDvBEXmBRxspeh5,Lil Tecca,Shots,75,2019
3994,33NoCir8q4WA4HNmyrD3fu,Roddy Ricch,Moonwalkin (feat. Lil Durk),74,2019
3995,5FNS5Vj69AhRGJWjhrAd01,AJ Mitchell,Slow Dance,77,2019
3996,6xqZi5JTTk6XIMLvy7w5JJ,YoungBoy Never Broke Again,Lonely Child,71,2019
3997,2cvOfKHOHgwQlLiuLKP2xR,Post Malone,Myself,75,2019
3998,1JRK7srBWUtAW7dPabKBwJ,5 Seconds of Summer,Teeth,79,2019
3999,1HimGOB6BjOaCQYMIF1xtU,Why Don't We,What Am I,78,2019
4000,3XojqFisTYTQm2p7HK5p4P,Maroon 5,Misery,57,2019
4001,3jZ0GKAZiDMya0dZPrw8zq,Deerhunter,Desire Lines,57,2019
4002,6fIvjDuusQK59brMgHV9qb,Darius Rucker,This,54,2019
4003,1oRiHGYKCbWRI5OFCIHK1N,Alexandra Streliski,Berceuse,60,2019
4004,5WejEyXB6jW1CTmCVPRHRP,Grupo Bryndis,Doy La Vida Por Un Beso,57,2019
4005,78krcD2vFUXJ3Y0XXeiHWH,The Black Keys,Sinister Kid,53,2019
4006,7CisLSqtKbDw2VtpN6IuLw,Twista,Make A Movie,53,2019
4007,1kKLjAhCZXIJBaVBbtEkkT,Los Originales De San Juan,Mi Padre Querido,56,2019
4008,40T9vgCE3W4Y6QePIkQBEm,Blake Shelton,Hillbilly Bone,52,2019
4009,1saXdvEAafdRzUphXBzSHg,Ocean Waves For Sleep,Ocean Waves for Sleep,55,2019
4010,5JBH2osD5Y5AneMKPOfY1s,Breaking Benjamin,Blow Me Away - Soundtrack Version,53,2019
4011,1hi0P1Y2he1p09xnUccuAN,FLOW,Sign,63,2019
4012,06EgH8BdWW9QRrlI6ZVQhW,Prince Royce,El Amor Que Perdimos,58,2019
4013,5MZrOnwTMwnUqAMxTNnV7t,Volbeat,Heaven Nor Hell,53,2019
4014,7oL13WHjhUFhVq9POP7qfC,Stone Sour,Say You'll Haunt Me,58,2019
4015,01wsKcJ8ptqUmatpJlEGYj,Arcade Fire,Ready to Start,61,2019
4016,08Bfk5Y2S5fCxgxk371Eel,Rihanna,S&M,54,2019
4017,2yVhdgjCt0T2keTR1YlKEp,SOJA,Here I Am,61,2019
4018,66h8hB4In6t725WtAPL23J,Eminem,Talkin’ 2 Myself,59,2019
4019,1tzkJMX3gNjnpcHdLD0pM3,Justin Bieber,Overboard,62,2019
4020,5I6YA7oHtraxwWQzzCugDt,Fabolous,You Be Killin Em,54,2019
4021,08gaUXuT1LXIae7TwBTCB9,My Chemical Romance,DESTROYA,57,2019
4022,5Ve4qBYAThGLTOva0hhoTa,Eminem,So Bad,59,2019
4023,1ubvV5ECkm6nSI6g1HmbBK,Taylor Swift,Dear John,52,2019
4024,3d8PDk3B4am5c6TsUCznUW,Drake,Shut It Down,52,2019
4025,03teNQu8rWlFnNzF1ULXIq,Christopher Wilde,Starstruck,55,2019
4026,4MKzCHlZvkwJOQRNkdw4zq,David Guetta,Sexy Chick (feat. Akon),53,2019
4027,2YvQY4h5KBhgF34YpNcz0z,Phantogram,Mouthful of Diamonds,52,2019
4028,4cyYC67XY3weSVmSLdKLP8,Don Omar,Taboo,63,2019
4029,2wz7AsHWwJU3wfmGiOiKoa,Sabaton,Primo Victoria,62,2019
4030,6VQ2fI8goSX8mpSvytXkXR,Willie Colón,Idilio,65,2019
4031,22d5vvCijMTue7PvUrGiz9,Vampire Weekend,Horchata,51,2019
4032,3qM3ZhhYCYwXwCsnslbg7k,Tigers Jaw,Plane vs. Tank vs. Submarine,54,2019
4033,7zNMkRAX6YiP0pH2yroCKB,Christopher Wilde,Hero (Unplugged),58,2019
4034,1B5NWdLAt8GC4WKTPUCrLM,Marvin Sapp,The Best In Me,52,2019
4035,3fRIuTih8bzc0vtY9fHhvF,Willie Colón,Talento De Televisión,68,2019
4036,2jSwKQBouf0brIcxGfA9CZ,Nicki Minaj,Super Bass,70,2019
4037,2sdarYql1R0GAdFsdb4LDM,Usher,Lil Freak,54,2019
4038,6cqXhzuVIH4Hm2CkF7ZN21,Deerhunter,Helicopter,54,2019
4039,0bcGY7mfG10QfeaDbz97hC,Frédéric Chopin,"Nocturne, Op. posth. in C-Sharp Minor: Lento",62,2019
4040,29Od8h2a4HZyD0PZ8SkBo6,Black Veil Brides,Knives and Pens,57,2019
4041,3h8KGJn9UFX2cfjN78iMVF,Marc Anthony,Y Cómo Es El,65,2019
4042,6avzWHBjDq4it2Lk9ZViPm,Christina Aguilera,Tough Lover - Burlesque Original Motion Picture Soundtrack,51,2019
4043,06wxyCQFJOT0bjvSPMQj7x,Gungor,Beautiful Things,53,2019
4044,7LrZ3SczM7zlUkVlhevPp2,Easton Corbin,A Little More Country Than That,52,2019
4045,5zGrlUCEJy4yMZ5xuqxrr0,Go Radio,Goodnight Moon,55,2019
4046,3fV2ZnSsxgvXUHshkGCBdR,Iyaz,Solo,54,2019
4047,2KqyIbbCPKhNfqqzUVq9H9,Jeremih,I Like,54,2019
4048,1MzlQlMCHU4zSyHjVGbMln,Five For Fighting,Chances,52,2019
4049,18WhWzFnqEbE04y4H5Y13z,Brantley Gilbert,Hell On Wheels,52,2019
4050,1KNNTdw7SzJ90p6RXq4kGE,The Judds,Grandpa (Tell Me 'Bout The Good Old Days),55,2019
4051,4FsVB8msXzmemjJdTKUoal,Yuridia,Ya Te Olvidé,68,2019
4052,0mR23YGAIvHrej07yrq7Ln,Nature Sounds Artists,Thunderstorm Approaching,56,2019
4053,165lX6DbMhTzqODVZKLmkm,Young the Giant,Apartment,55,2019
4054,0mCVNGC4Vvb6gDDQrDpaRh,Childish Gambino,Les,56,2019
4055,0Ft9dBN6vm9bhvGaUPHyYO,Los Tigres Del Norte,Golpes En El Corazón,64,2019
4056,4vqmSmLC0dbw1UF7mmUDZe,Falling In Reverse,Raised By Wolves,57,2019
4057,133g7oJWqvMnhvwfXL4CU1,T-Pain,Best Love Song,55,2019
4058,4I58RPHVzDldHfK3t5HiZA,Cult To Follow,Leave It All Behind,63,2019
4059,7agnxnigAzIOP4zHAOXbsk,kvíðahópur,Reminisce in D,59,2019
4060,0MhCb3iakymVqQIOeYPSUf,Gavin DeGraw,Soldier,59,2019
4061,2sYUGgzQfHQ6lOWzbrny8Z,The Game,Red Nation,59,2019
4062,7w6QlKAOcNEnqRgrnJvQtr,Alex Turner,Stuck on the puzzle,53,2019
4063,5xpmdbQcfIOsE1hACcC3UK,Big Sean,Marvin & Chardonnay,54,2019
4064,7K7E7LKK51PezScgsvVg9Y,C418,Key,57,2019
4065,65lIGCfW59BxcEJnnIOCq3,Jessie J,Who You Are,54,2019
4066,3Z3ZUu41QYobvrKr494Vjs,Maná,El verdadero amor perdona - dueto con Prince Royce,62,2019
4067,5YhAAlelWek228jZzxgEfr,Hot Chelle Rae,Honestly,55,2019
4068,3dhvQUA0NyrAea4vQ7X6Gn,Chris Brown,She Ain't You,57,2019
4069,0RUXHlYhA057fCOe2vqIqu,Mat Kearney,Ships In The Night,53,2019
4070,65XY6Cx0263J5BPnY8mPyE,Korn,Narcissistic Cannibal (feat. Skrillex & Kill the Noise),60,2019
4071,6koWevx9MqN6efQ6qreIbm,Tycho,A Walk,57,2019
4072,57i0MaWyZGlWxEvNUxTMZK,Billy Currington,Must Be Doin' Somethin' Right,53,2019
4073,7oizkVPKiJYU5CyTjrcVp0,Jake Owen,The One That Got Away,54,2019
4074,4RjHalDdUreXDJSJLo44lK,J Boog,Sunshine Girl,56,2019
4075,08hlFtp8y9S6YZmjBNvQ1I,Andrew Rannells,Hello!,58,2019
4076,6JOlNkT0QdHeZB0wPbI9IR,David Guetta,Turn Me On (feat. Nicki Minaj),53,2019
4077,3g9mw4A8vdljOKgwrit88g,Bon Iver,Wash.,55,2019
4078,20zQZVyUNPbq8kZACdgYrh,Jennifer Lopez,On The Floor,58,2019
4079,2NRRrr8ylDK38KD3Ffbw4K,Jai Paul,BTSTU (Edit),57,2019
4080,0xXhgLXfEHnWJHVgRvFvdn,Reik,Creo en Ti,71,2019
4081,5uTjNzGKCQ50synrf9dWmT,Little Dragon,Ritual Union,59,2019
4082,08T26i7SErk6jCDTW7uUFI,JAY-Z,Lift Off,59,2019
4083,3WLLJzllBEgPiSA0qd3BN3,The Downtown Fiction,I Just Wanna Run,55,2019
4084,0xPaZrF25ltzvz1a2Pm5DQ,Michael Bublé,All I Want for Christmas Is You,54,2019
4085,0Pd4lsvSDPkcNCxbcz0UeV,Justin Bieber,Drummer Boy,57,2019
4086,1pzJboOZaDNwshBnOlNh3a,Beyoncé,1+1,58,2019
4087,1HfPcQ3c2HyGeID3u1lmCa,David Guetta,She Wolf (Falling to Pieces) (feat. Sia),53,2019
4088,33B2K2HwOiMSmLrIxuulio,Aaron Lewis,Country Boy (Acoustic Version),54,2019
4089,4xRxYWgAtL6pzRz94GlZlA,Drake,The Ride,55,2019
4090,66WPXyhXqMlkM1kZhyEXWK,Michael Bublé,Christmas (Baby Please Come Home),54,2019
4091,3L8sfv4Fb8pONhiMA4nAKJ,Cage The Elephant,Aberdeen,53,2019
4092,2LesjfnNo5Pa6YMsycC2bc,Ballyhoo!,Walk Away,54,2019
4093,37sImz0wkOcX1cMWzo080d,Lil Wayne,Nightmares Of The Bottom,52,2019
4094,2kN05N1AQQplsgFweFAqYb,Foo Fighters,These Days,63,2019
4095,1MR7XamWS0XH6vZxeeRdE0,Bobby Vee,Take Good Care Of My Baby - 1990 Remastered,60,2019
4096,3tBm6WBuQrNBSTaVS1iwFJ,Rockabye Lullaby,Baby Mine - Dumbo,58,2019
4097,0KXvGydCYbBgHUlqrDbz3N,Bridgit Mendler,Somebody,57,2019
4098,6siSMJB7m5aOxbSPoB7eUv,Rockabye Lullaby,When You Wish Upon A Star - Pinocchio,59,2019
4099,1ZyudLFv35SRvY5SvTZqJx,Drake,Buried Alive Interlude,55,2019
4100,5JFkuKQsPps2ZaZzaLx63d,Lindsey Stirling,Crystallize,55,2019
4101,08cXy6KUizaAelYXtcew3w,Milo Greene,1957,59,2019
4102,0L4YCNRfXAoTvdpWeH2RGj,Taylor Swift,Begin Again,54,2019
4103,1GNIYBU1XhMSlAxJXiUBbC,Lana Del Rey,Video Games - Remastered,54,2019
4104,6I3KeXBT0E9MoMqYz8srVq,Macklemore & Ryan Lewis,"White Walls (feat. ScHoolboy Q, Hollis)",60,2019
4105,5gCBDJVkU7XHkh4b9i43hn,Kolton Moore & the Clever Few,Mine All Mine,54,2019
4106,098tAg0yjz9ds5oys4MAPG,Tori Kelly,All In My Head,60,2019
4107,7Hk12JkCFwLO4s1jRGBS6s,Tyga,Do My Dance,58,2019
4108,3qK0HkXzkrLvwU2P6MhLpN,Voz De Mando,Muchacho De Campo,57,2019
4109,7J8D1BVioYBaKFUnDAHTak,Hollywood Undead,Another Way Out,59,2019
4110,7FO6QgfJRKtEwZiYO0dIO9,TobyMac,Speak Life,56,2019
4111,5qXUIehZetSx94f6QNT88w,Michael Bublé,Jingle Bells (feat. The Puppini Sisters),66,2019
4112,4HFNGbVmsMV5lHUvDuXLkl,Lee Brice,Parking Lot Party,55,2019
4113,5vuJuBqwzHJgCA1ysRfwxZ,Kendrick Lamar,good kid,54,2019
4114,7qU7vhCPKhkDiJYGoboISc,Tame Impala,Apocalypse Dreams,59,2019
4115,1hrfvLgEC9lci0kB89QEQ0,Avenged Sevenfold,Carry On,59,2019
4116,2U4kPiipwfc2oHmd0nGoj5,Don Omar,Dutty Love,59,2019
4117,3OjWbbavamAsikThpDy2oP,Nils Frahm,La,60,2019
4118,0zhzkkSXFj60Y5fzb2j9hU,Lauren Aquilina,King,61,2019
4119,4O9dZs2B0ilk4PEfX2bPEv,Lana Del Rey,Diet Mountain Dew,54,2019
4120,1tzPSule9WZ9B8SujHv8fp,Electric Guest,This Head I Hold,54,2019
4121,2jATUzETZL49e6SywauZKE,Nicki Minaj,Va Va Voom,61,2019
4122,5qxPabNDnJQ551Tf4v6k3j,Kelly Clarkson,Catch My Breath,54,2019
4123,1wSTaIg1XHXAmyMhpZXnpW,Mayday Parade,Somebody That I Used To Know,59,2019
4124,3xqxETvPg43KWP0HOGiOmu,alt-J,Something Good,55,2019
4125,2n86DcEgKHLbP1obdEmxAg,Aaron Lewis,Granddaddy's Gun,54,2019
4126,4x3qqSA4cP49oZQXPLnDBe,Adam Lambert,Runnin',62,2019
4127,15Q6UkZSwelcujItCEaidK,The Lumineers,Big Parade,53,2019
4128,760Gu5DFBFjADZq5HvCHrR,Los Telez,Yo Soy Tu Maestro,55,2019
4129,7gdwoOmi258QJq0hmQ4hto,Taylor Swift,Everything Has Changed,54,2019
4130,3ohupB1Wm1Cvcyre7rtS9p,Flume,Holdin On,55,2019
4131,1aiDlPLPljMFUylWjMZras,John Mayer,Something Like Olivia,59,2019
4132,2gEmgpnxseKEVRTwkSGopN,Odd Future,White,56,2019
4133,37UhuyGwWHgS1dhTePiJBy,Michael Bublé,Have Yourself a Merry Little Christmas,64,2019
4134,6H96yLcXFKuBYTFEEi4Vl2,Rayland Baxter,Willy's Song,55,2019
4135,2L7rZWg9RLxIwnysmxm4xk,Justin Bieber,Boyfriend,70,2019
4136,1ku4L6AywP1gY36BKYRvg0,Turnpike Troubadours,"Gin, Smoke, Lies",53,2019
4137,43hHjvaO9brl5t7ywedeyx,Trey Songz,Dive In,55,2019
4138,6EM7JApNrP4fftMlDsOAZG,Michael Bublé,White Christmas (with Shania Twain),65,2019
4139,6nS1vMV1zs8c0Lk6mud78D,Christina Aguilera,Just A Fool,58,2019
4140,6TWPAG7Oam1mdut6Ov77qh,The Lumineers,Submarines,53,2019
4141,0QIYINh2AwmOmdu8CRYvlw,Knife Party,Bonfire,62,2019
4142,6D0QtayzCNVKoIZ8IX2npw,Cher Lloyd,Oath,55,2019
4143,5XY2LEP0uEeUuDMVNdNTI8,MKTO,Goodbye Song,56,2019
4144,05tFLPSXJ1BbqIXy4Jeqfh,Frank Ocean,End,54,2019
4145,7xmCwWVmWBawnIzRUdg3Nr,G-Eazy,Marilyn (feat. Dominique Le Jeune),56,2019
4146,19n9s9SfnLtwPEODqk8KCT,The Avett Brothers,Live And Die,54,2019
4147,4THgRPmLvhNmM9Lzj8qrvH,Miguel,Do You...,54,2019
4148,2MrvoOqj007UVWUtGcCK0F,Lana Del Rey,Born To Die,53,2019
4149,1sQrCwV8vvtYLqa0KQlwE9,Romeo Santos,You,61,2019
4150,1l0zeniK8MayaQedrPUK9n,Mac Miller,Watching Movies,57,2019
4151,0yLsJKNJHmSnmSGl3ZodYn,Chance the Rapper,Acid Rain,57,2019
4152,3cKM7UXBZmgjEgEBTkaIlU,One Direction,Strong,64,2019
4153,6vSwxzO2Qf4BinHSXRwZJe,Ed Sheeran,Tenerife Sea,56,2019
4154,38DNcm40OxQiMmNTFSwWeV,Cody Jinks,Fast Hand,55,2019
4155,57pOLYHz6mt5aMkOXa2Gis,A$AP Rocky,Ghetto Symphony (feat. Gunplay & A$AP Ferg),59,2019
4156,4NTL7fT4eqfPao94lmqth2,Panic! At The Disco,Far Too Young to Die,59,2019
4157,2xtIAFJIMkzHGHiCrJ9iwd,Maejor,Lolly,63,2019
4158,23qSOTzMlj97ltJyah0lnV,Tristam,Flight,64,2019
4159,4CcrLWFQY4dRGMbUR59cSp,Billy Currington,Hey Girl,56,2019
4160,1dQQ2QlnvXUehsRUrukKmf,One Direction,Right Now,64,2019
4161,6ckUX8cgcqjoNGTd2A2Pvd,Alabama Shakes,Always Alright,56,2019
4162,4bLKGUkVRxIyrN1770DdDm,Dropkick Murphys,Rose Tattoo,56,2019
4163,0aWia6YqI2s9r41bXwnqhX,Kstylis,Booty Me Down,56,2019
4164,1jhtxc7ON8ZzgvWGPwWXUN,King Krule,Baby Blue,56,2019
4165,5r5Lj2MkgwQJz6TaBdL865,Cage The Elephant,Spiderhead,56,2019
4166,3JsA2sWDNR9oQogGAzqqtH,Rhye,Open,63,2019
4167,43O3Iu8mDJy10i6k8SVRXX,Cage The Elephant,Take It or Leave It,55,2019
4168,1Fi3GQIOz0JUygjNWe7oY3,Mac Miller,Someone Like You,57,2019
4169,0pgeVJrdNok4KhbiM58ayZ,Trinidad James,All Gold Everything,56,2019
4170,0IY0susCRiZKWwua9xlL74,Five Finger Death Punch,Cradle to the Grave,55,2019
4171,6xK4AzqOpT5oo7fgn0Mvd7,Luis Coronel,Mi Niña Traviesa,57,2019
4172,2wQVmS0j4xcSbEK8CLEgwz,J. Cole,Born Sinner,58,2019
4173,3Z5pXxCb0O6L53vejFHhqQ,"Tyler, The Creator",Jamba,58,2019
4174,2VuwpxQR7rTPWkoLkpANdz,Chris Tomlin,Whom Shall I Fear (God Of Angel Armies),57,2019
4175,787rCZF9i4L1cXGMkdyIk4,A$AP Rocky,LVL,59,2019
4176,60Mq4EumvcSXznNugo9Op3,A$AP Rocky,Long Live A$AP,59,2019
4177,1Yxbxg5R6dQcYmOdjvlXP0,Shakey Graves,Roll The Bones - Audiotree Live Version,58,2019
4178,7iOyMOxdOULvXqUqC26spJ,Portugal. The Man,Modern Jesus,59,2019
4179,4Jh8aypoHtCqv5GPzZxPsz,Chance the Rapper,Chain Smoker,56,2019
4180,6twW4ma6w0mOeejejPK0nY,One Direction,Diana,63,2019
4181,5Lf9rCqReE9Ri4tZvLRLuy,One Direction,Happily,62,2019
4182,1NXoydcTFSIJ1ikmFEXmDc,Mac Miller,Avian,57,2019
4183,54RCDE1TAewECyX4WDUVm1,Scotty McCreery,See You Tonight,56,2019
4184,0TEekvXTomKt3hdXDZxxeW,Lorde,Ribs,58,2019
4185,3Wn52FjoUJClQOXwKePPp3,Falling In Reverse,It's Over When It's Over,60,2019
4186,6LteLVcW0oWLjuW6nePyWb,Troye Sivan,The Fault in Our Stars,64,2019
4187,5legkLUDyq0qOg4TR7wUAs,Mandisa,Overcomer,56,2019
4188,3YimpODfNhxj3rN81v4WvE,Keith Urban,Raise 'Em Up,55,2019
4189,4xgBQfC09yhhY44xgcN6vx,Banda El Recodo,Entonces Que Somos,65,2019
4190,79ADanDPMKL9FdjJmdtNj5,Childish Gambino,II. Worldstar,57,2019
4191,1rGLPyb4LMojT4wpxiZTp8,Joe Nichols,Sunny and 75,55,2019
4192,5j0YyFRMWxtQxRKrGjvPfm,Dirty Heads,Sloth's Revenge,55,2019
4193,78VG6M1i7JQXBdygmWFwye,Dean Martin,Everybody Loves Somebody,61,2019
4194,1QFw2xxyQtgKjlrMCEqsNj,Stromae,Papaoutai,54,2019
4195,6gf1xlPETW9CwjsdnUzW3g,B.o.B,HeadBand (feat. 2 Chainz),57,2019
4196,0YeQtvlM0NBGneArOPR1Xw,Mipso,Louise,57,2019
4197,1RfPA6mxhOvc5dVK9MHReF,Kenny Chesney,Pirate Flag,55,2019
4198,3kgqHVqfiabABjaFi9Tnhn,The Weeknd,Live For,60,2019
4199,4fFZW98VLhdZSlyC07wt6v,J. Cole,Sparks Will Fly,56,2019
4200,4yLoZbvsw3UXMgOgylYgQn,Andy Grammer,Sinner,59,2019
4201,3MykNWa65IP2VN1Qa6B9yK,Eric Church,Give Me Back My Hometown,57,2019
4202,6vSmfVyxYCm6D1VVXp2knn,Berner,20 Joints,58,2019
4203,3e90JC8EKLsSDUHmPpxkfp,WILLOW,9,59,2019
4204,6C2XDnr9B6obGMVhHS1Nmo,Chase Rice,Gonna Wanna Tonight,57,2019
4205,65EVlEBJkMJCskhQwUUGew,Lake Street Dive,You Go Down Smooth,58,2019
4206,34aYkYrY3sXhEU9O4VQgtB,One Direction,Fireproof,64,2019
4207,239VFYzJLnwfZbh6Fz29wY,NF,Thing Called Love,60,2019
4208,1y3r6RXiJZNBV1EI0NggpS,Lana Del Rey,Ultraviolence,64,2019
4209,3MFV4DgrAOXz6KURPQxRj9,Keith Urban,Somewhere In My Car,57,2019
4210,34eVjAbZ5CzAtZIVMDHL1C,Ariel Camacho y Los Plebes Del Rancho,El Karma,62,2019
4211,6TGapnqEUkkSBanKyn5qYy,Wild Party,OutRight,57,2019
4212,4zgO1SgXOeFmr6Hno9DLs4,NEEDTOBREATHE,Multiplied,57,2019
4213,0i0hqOQdyFFd4cR5s32w8x,BTS,Boy in Luv,66,2019
4214,6HFywc5eQYRRYHYTatCb5Y,One Direction,Where Do Broken Hearts Go,64,2019
4215,6GatnDEhYQLOdRzdVbJaky,Majid Jordan,Her,61,2019
4216,0xCA70t1ZA4fa9UOE0lIJm,Ed Sheeran,I'm a Mess,68,2019
4217,1nRTH500HbZX8PYwT4ZMby,Childish Gambino,Retro (Rough),59,2019
4218,6Bqn71zg1dznO7Ck8ykEWc,Mick Jenkins,Jazz,62,2019
4219,0MH2fBfdoOl17OSbmrwClC,Lake Street Dive,Better Than,58,2019
4220,0dAb8TY433dl3ZfXYCLE19,Taylor Swift,All You Had To Do Was Stay,56,2019
4221,0W5qBuHbbBfCzszFxrQWMc,St. Paul & The Broken Bones,Call Me,60,2019
4222,2p0FjrYZlNhEejQOLXHP2n,Barrett Wilbert Weed,Seventeen,60,2019
4223,4JxkeslKwbebhWIt1R50od,Set It Off,The Haunting,58,2019
4224,4QqJzSUAtJgZ3AiCjDc89y,Steffany Gretzinger,Out of Hiding,58,2019
4225,4WmS1ZuledEAlrpJv1E22s,G-Eazy,Remember You (feat. Blackbear),59,2019
4226,7uxJ7KAn4F7y2cef4nS0q2,Kevin Gates,Stop Lyin',56,2019
4227,59O0lOCAMdBugXQrEGR6A6,Jon Pardi,When I've Been Drinkin',57,2019
4228,3Uw0h4GVLVjoUEToSWe0gY,G-Eazy,Almost Famous,59,2019
4229,6W49z468BT75GsO2tCcBtq,The Barr Brothers,Even the Darkness Has Arms,63,2019
4230,6Ke1lEwPXx2IlUbJpfpCle,The Growlers,Rare Hearts,56,2019
4231,0b8ONx6Vjfuq2u4G0uouuW,Banda Sinaloense MS de Sergio Lizárraga,Por Este Amor,65,2019
4232,04w73SmPfQkkmEpKbcrHOL,The Pretty Reckless,Heaven Knows,55,2019
4233,0TCmhnbMpw5zwPsTvlXTJi,AURORA,Runaway,57,2019
4234,1z5xgcRgxxGEKrXUCEFpA9,Kari Jobe,Forever - Live,60,2019
4235,6TL5uq31JarmrpEGTNNyKG,Wiz Khalifa,Promises,60,2019
4236,0vtX8UMG38p7IXpP4lZJ2z,ODESZA,Bloom,58,2019
4237,0m5PQFyWWwclSA0T813jnU,Of Mice & Men,Would You Still Be There,60,2019
4238,3alHbyYItxyiKQaCAmZ2tC,Kevin Gates,Sit Down,56,2019
4239,6CTG85NJI1Wm60pxTSRNwL,Flying Lotus,Never Catch Me,59,2019
4240,5embh0i7ZHHn3BXhjoeihX,Mila J,My Main,56,2019
4241,1qhcO9Akt1mP0Y54OSTX9w,Nothing More,Jenny,58,2019
4242,2QKBvCMHdokPoy2b44dK2m,Travis Scott,Don't Play (feat. The 1975 & Big Sean),60,2019
4243,2iIb73Qn02LsZwpW8RJUxh,Imagine Dragons,Friction,57,2019
4244,5ZFpEsxK5VlLkJi3v7ar2Y,Plan B,Fanática Sensual,62,2019
4245,1YVVAiBD5WhX2ZdHtlSOhz,The Walters,Fancy Shoes,59,2019
4246,2qC1sUo8xxRRqYsaYEdDuZ,Tycho,Awake,60,2019
4247,1yM7GIEJ2QniupkEHOyp0a,Enrique Iglesias,Bailando - English Version,56,2019
4248,6gpSU2C1VJq0xaVIGtQPVi,Mitski,Francis Forever,58,2019
4249,1iugFsBigGHtRwvFVDG9oo,Hozier,It Will Come Back,56,2019
4250,5ihDGnhQgMA0F0tk9fNLlA,Future,Thought It Was a Drought,61,2019
4251,4lh1PamTsomWbFpkOPyfrD,Lil Dicky,Pillow Talking (feat. Brain),61,2019
4252,5Eg4TsPcqNbIjd8ADMZosg,Nick Jonas,Chains,60,2019
4253,7seTcUFOhn5caSDbiSfsp0,Ne-Yo,She Knows,59,2019
4254,50bmpfgcV29ouRVDfr5wOc,Rainbow Kitten Surprise,Lady Lie,61,2019
4255,6kX452oUUNojKWNNuc1nqx,BTS,Butterfly,68,2019
4256,7HjNOz8Y7H7uSySXuHNg1Y,Breaking Benjamin,Ashes of Eden,63,2019
4257,26rdOwwjC2UnweK3xeS58u,Flo Rida,GDFR (feat. Sage the Gemini & Lookas),67,2019
4258,4nS1sut0R2mgmFitKIShVe,Ellie Goulding,On My Mind,59,2019
4259,252gJUec2oDsGBPcxZs4nX,Bankroll Fresh,Walked In,60,2019
4260,3s9itRgJYcKhem01P17865,Jasmine Cephas-Jones,Say No To This,62,2019
4261,1zuGHW5axtzu3NNrEr4vvY,Troy Ave,She Belongs to the Game,64,2019
4262,07VBqWH6NG8L2ad3l84UKk,The Neighbourhood,R.I.P. 2 My Youth,66,2019
4263,3EGW6TGGbdk6Ys1Y3HU3lj,Melanie Martinez,Training Wheels,63,2019
4264,2gNfxysfBRfl9Lvi9T3v6R,Tame Impala,Disciples,63,2019
4265,7qxjGHW485TL8ciwkHD5MK,Twenty One Pilots,Not Today,65,2019
4266,6vjWim6xU6tPjA42GxSp1U,Hayden James,Something About You - ODESZA Remix,62,2019
4267,4U38hORPx8SsUAXGumsUYN,Halsey,Hold Me Down,63,2019
4268,1S4fpfX2u0hzFD9vb6FEB6,Randy Travis,Three Wooden Crosses - All The Number Ones Version,60,2019
4269,4B2kkxg3wKSTZw5JPaUtzQ,Cartoon,On & On,71,2019
4270,5nHTLEJ10zaqdnKqLriah4,Melanie Martinez,Carousel,64,2019
4271,0GR7iJLhj80KD5LkA14ZRn,Drake,Digital Dash,61,2019
4272,2yRm4iT3ohO5WOay4l2H0q,NF,Wake Up,62,2019
4273,2qFIJT5hjqaNFA1GKwl9me,Phillipa Soo,Take a Break,62,2019
4274,1XcXhu1X0xBFMDFyq0b7Ue,blackbear,4u,63,2019
4275,7E390nZTMqEbrNC1TmHd42,Justin Bieber,The Feeling,66,2019
4276,1KDPWUuA213r6M2WbWUauE,Mumford & Sons,Believe,59,2019
4277,6dlpABcXrQKRU9G00i6Zba,Chris Brown,Back To Sleep,64,2019
4278,2yTTfOaptQVJiocgjoQFfi,Roy Woods,Get You Good,63,2019
4279,6mH3qVIeOsnQIAho5eWwhH,Anna Kendrick,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,59,2019
